track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
No Time To Die,Billie Eilish,0.344,0.22,4,-13.218,0,0.0365,0.917,0.0107,0.0827,0.0522,70.895,audio_features,73SpzrcaHk0RQPFP73vqVR,spotify:track:73SpzrcaHk0RQPFP73vqVR,https://api.spotify.com/v1/tracks/73SpzrcaHk0RQPFP73vqVR,https://api.spotify.com/v1/audio-analysis/73SpzrcaHk0RQPFP73vqVR,242265,4
Little Dark Age,MGMT,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,audio_features,2Y0iGXY6m6immVb2ktbseM,spotify:track:2Y0iGXY6m6immVb2ktbseM,https://api.spotify.com/v1/tracks/2Y0iGXY6m6immVb2ktbseM,https://api.spotify.com/v1/audio-analysis/2Y0iGXY6m6immVb2ktbseM,299960,4
Seeing Things Hearing Things,Jeff Russo,0.537,0.0746,2,-24.024,0,0.0356,0.797,0.807,0.104,0.0517,120.011,audio_features,6yI95rQw2uxN9eYp7EKhJI,spotify:track:6yI95rQw2uxN9eYp7EKhJI,https://api.spotify.com/v1/tracks/6yI95rQw2uxN9eYp7EKhJI,https://api.spotify.com/v1/audio-analysis/6yI95rQw2uxN9eYp7EKhJI,292640,4
David,Jeff Russo,0.168,0.214,7,-25.141,0,0.0507,0.604,0.897,0.104,0.0339,148.664,audio_features,6LvOCcs28IBONzA71SKJiq,spotify:track:6LvOCcs28IBONzA71SKJiq,https://api.spotify.com/v1/tracks/6LvOCcs28IBONzA71SKJiq,https://api.spotify.com/v1/audio-analysis/6LvOCcs28IBONzA71SKJiq,391013,4
The Shift and Cascade,Jeff Russo,0.285,0.086,10,-20.083,0,0.0402,0.878,0.353,0.0875,0.0547,92.099,audio_features,7KatNa6AOkaBU1sUhlUl6i,spotify:track:7KatNa6AOkaBU1sUhlUl6i,https://api.spotify.com/v1/tracks/7KatNa6AOkaBU1sUhlUl6i,https://api.spotify.com/v1/audio-analysis/7KatNa6AOkaBU1sUhlUl6i,291867,4
Legion Main Title,Jeff Russo,0.486,0.344,2,-14.998,1,0.0368,0.896,0.754,0.292,0.0762,140.111,audio_features,6KZzpvizCPLajjcmpgkViG,spotify:track:6KZzpvizCPLajjcmpgkViG,https://api.spotify.com/v1/tracks/6KZzpvizCPLajjcmpgkViG,https://api.spotify.com/v1/audio-analysis/6KZzpvizCPLajjcmpgkViG,87773,4
Almost Legion,Jeff Russo,0.695,0.314,2,-15.646,1,0.0426,0.0203,0.879,0.0829,0.442,95.007,audio_features,6JUXqmtMxhbGKnCRlA5Z6A,spotify:track:6JUXqmtMxhbGKnCRlA5Z6A,https://api.spotify.com/v1/tracks/6JUXqmtMxhbGKnCRlA5Z6A,https://api.spotify.com/v1/audio-analysis/6JUXqmtMxhbGKnCRlA5Z6A,250920,3
Levitate,Jeff Russo,0.624,0.316,7,-21.305,0,0.0395,0.82,0.868,0.0928,0.402,160.038,audio_features,7qkKEJgmnmLxOIOKdIhyC3,spotify:track:7qkKEJgmnmLxOIOKdIhyC3,https://api.spotify.com/v1/tracks/7qkKEJgmnmLxOIOKdIhyC3,https://api.spotify.com/v1/audio-analysis/7qkKEJgmnmLxOIOKdIhyC3,149187,4
Chaos and Madness,Jeff Russo,0.591,0.585,0,-17.112,1,0.0398,0.845,0.816,0.137,0.685,159.999,audio_features,3nymTJFceDveDnp0FWuWjW,spotify:track:3nymTJFceDveDnp0FWuWjW,https://api.spotify.com/v1/tracks/3nymTJFceDveDnp0FWuWjW,https://api.spotify.com/v1/audio-analysis/3nymTJFceDveDnp0FWuWjW,154613,1
Choir and Crickets,Jeff Russo,0.628,0.0625,2,-26.372,0,0.0497,0.985,0.0103,0.206,0.528,67.478,audio_features,2I7VOp7pFENpR4VfNj1nzA,spotify:track:2I7VOp7pFENpR4VfNj1nzA,https://api.spotify.com/v1/tracks/2I7VOp7pFENpR4VfNj1nzA,https://api.spotify.com/v1/audio-analysis/2I7VOp7pFENpR4VfNj1nzA,140933,3
David Redux,Jeff Russo,0.361,0.442,2,-12.934,0,0.0353,0.723,0.729,0.0842,0.043,64.773,audio_features,1NQhumsR9IOC9w54c9zy3T,spotify:track:1NQhumsR9IOC9w54c9zy3T,https://api.spotify.com/v1/tracks/1NQhumsR9IOC9w54c9zy3T,https://api.spotify.com/v1/audio-analysis/1NQhumsR9IOC9w54c9zy3T,233547,4
Darkness (Full Suite),Jeff Russo,0.435,0.428,4,-11.295,0,0.0341,0.54,0.529,0.13,0.123,119.999,audio_features,2XNP1Fjs2JApjyKXgOwOeO,spotify:track:2XNP1Fjs2JApjyKXgOwOeO,https://api.spotify.com/v1/tracks/2XNP1Fjs2JApjyKXgOwOeO,https://api.spotify.com/v1/audio-analysis/2XNP1Fjs2JApjyKXgOwOeO,300787,3
Rainbow Connection,Dan Stevens,0.565,0.303,3,-17.262,0,0.122,0.922,0.053,0.258,0.269,125.856,audio_features,69y8sJXeCIWgQcs8a9at6o,spotify:track:69y8sJXeCIWgQcs8a9at6o,https://api.spotify.com/v1/tracks/69y8sJXeCIWgQcs8a9at6o,https://api.spotify.com/v1/audio-analysis/69y8sJXeCIWgQcs8a9at6o,88867,4
Farouk / The Shadow King,Jeff Russo,0.246,0.0505,8,-23.015,1,0.0436,0.761,0.551,0.102,0.0299,129.379,audio_features,6e7O60uyoeYwKDWHw9xf8X,spotify:track:6e7O60uyoeYwKDWHw9xf8X,https://api.spotify.com/v1/tracks/6e7O60uyoeYwKDWHw9xf8X,https://api.spotify.com/v1/audio-analysis/6e7O60uyoeYwKDWHw9xf8X,313347,4
Division 3,Jeff Russo,0.207,0.00735,7,-28.507,1,0.0445,0.858,0.971,0.0986,0.0393,134.651,audio_features,4tRh1GTGcPvuAOJHTyZkm5,spotify:track:4tRh1GTGcPvuAOJHTyZkm5,https://api.spotify.com/v1/tracks/4tRh1GTGcPvuAOJHTyZkm5,https://api.spotify.com/v1/audio-analysis/4tRh1GTGcPvuAOJHTyZkm5,54093,4
Í Gær,Sigur Rós,0.382,0.423,4,-8.281,0,0.029,0.133,0.764,0.0832,0.0313,105.47,audio_features,2PCJnlB0swwBjk9xBYSJtI,spotify:track:2PCJnlB0swwBjk9xBYSJtI,https://api.spotify.com/v1/tracks/2PCJnlB0swwBjk9xBYSJtI,https://api.spotify.com/v1/audio-analysis/2PCJnlB0swwBjk9xBYSJtI,386693,4
Von,Sigur Rós,0.147,0.442,7,-8.684,1,0.0334,0.126,0.915,0.129,0.0344,137.834,audio_features,0m31WPCcDRslP6QMGBi9oj,spotify:track:0m31WPCcDRslP6QMGBi9oj,https://api.spotify.com/v1/tracks/0m31WPCcDRslP6QMGBi9oj,https://api.spotify.com/v1/audio-analysis/0m31WPCcDRslP6QMGBi9oj,555880,4
誰か、海を。,Aimer,0.359,0.519,7,-9.032,0,0.0396,0.647,0.000282,0.264,0.205,141.887,audio_features,1TM3QQmyf7Lbrje1Vb5J2w,spotify:track:1TM3QQmyf7Lbrje1Vb5J2w,https://api.spotify.com/v1/tracks/1TM3QQmyf7Lbrje1Vb5J2w,https://api.spotify.com/v1/audio-analysis/1TM3QQmyf7Lbrje1Vb5J2w,293667,4
unravel,TK from Ling tosite sigure,0.507,0.889,7,-2.755,0,0.086,0.0495,0,0.0983,0.333,135.021,audio_features,0GLyqTysS0DFoeKjURtB8s,spotify:track:0GLyqTysS0DFoeKjURtB8s,https://api.spotify.com/v1/tracks/0GLyqTysS0DFoeKjURtB8s,https://api.spotify.com/v1/audio-analysis/0GLyqTysS0DFoeKjURtB8s,238360,4
S O N D E R,Burn Water,0.335,0.527,1,-7.839,1,0.0363,0.00132,0.328,0.121,0.0902,140.082,audio_features,3OWsBcOYrWc5EzRNpPNWZT,spotify:track:3OWsBcOYrWc5EzRNpPNWZT,https://api.spotify.com/v1/tracks/3OWsBcOYrWc5EzRNpPNWZT,https://api.spotify.com/v1/audio-analysis/3OWsBcOYrWc5EzRNpPNWZT,240040,4
SONDER (Reprise),Burn Water,0.561,0.474,11,-9.171,0,0.0375,0.000429,0.208,0.384,0.125,120.124,audio_features,2VYZ7pG2nIJY3Dw5CbAbbS,spotify:track:2VYZ7pG2nIJY3Dw5CbAbbS,https://api.spotify.com/v1/tracks/2VYZ7pG2nIJY3Dw5CbAbbS,https://api.spotify.com/v1/audio-analysis/2VYZ7pG2nIJY3Dw5CbAbbS,200021,4
The Memory Module,Burn Water,0.396,0.4,2,-11.396,1,0.0892,0.00304,0.774,0.122,0.169,110.985,audio_features,4y9baAQqQnuVSK027JOTI0,spotify:track:4y9baAQqQnuVSK027JOTI0,https://api.spotify.com/v1/tracks/4y9baAQqQnuVSK027JOTI0,https://api.spotify.com/v1/audio-analysis/4y9baAQqQnuVSK027JOTI0,339488,4
Star Rider (feat. Jesse Rya),"Burn Water, JesseRya",0.726,0.727,1,-10.934,1,0.056,0.00676,0.475,0.1,0.412,108.052,audio_features,5NZkwA3CE33EGDdeKfamJD,spotify:track:5NZkwA3CE33EGDdeKfamJD,https://api.spotify.com/v1/tracks/5NZkwA3CE33EGDdeKfamJD,https://api.spotify.com/v1/audio-analysis/5NZkwA3CE33EGDdeKfamJD,321359,4
Melbourne,Burn Water,0.326,0.639,4,-9.024,0,0.0359,0.00767,0.0242,0.886,0.0591,124.996,audio_features,0L8emK0cBLykRFr9p95sSD,spotify:track:0L8emK0cBLykRFr9p95sSD,https://api.spotify.com/v1/tracks/0L8emK0cBLykRFr9p95sSD,https://api.spotify.com/v1/audio-analysis/0L8emK0cBLykRFr9p95sSD,238133,4
Stay,Burn Water,0.319,0.821,10,-10.898,1,0.116,0.000243,0.557,0.119,0.236,134.045,audio_features,65kiyNmLyMxqNfM9h6mWq6,spotify:track:65kiyNmLyMxqNfM9h6mWq6,https://api.spotify.com/v1/tracks/65kiyNmLyMxqNfM9h6mWq6,https://api.spotify.com/v1/audio-analysis/65kiyNmLyMxqNfM9h6mWq6,230375,4
Cymatics,Nigel Stanford,0.438,0.64,0,-9.067,0,0.0357,0.0273,0.848,0.0962,0.111,93.782,audio_features,2DvTFRgQVrz7CH0xdy12qr,spotify:track:2DvTFRgQVrz7CH0xdy12qr,https://api.spotify.com/v1/tracks/2DvTFRgQVrz7CH0xdy12qr,https://api.spotify.com/v1/audio-analysis/2DvTFRgQVrz7CH0xdy12qr,285680,4
Solar Echoes,Nigel Stanford,0.495,0.861,3,-8.637,0,0.0369,0.438,0.862,0.131,0.377,164.017,audio_features,5fwkGDa7UkgBHyCGVK3pun,spotify:track:5fwkGDa7UkgBHyCGVK3pun,https://api.spotify.com/v1/tracks/5fwkGDa7UkgBHyCGVK3pun,https://api.spotify.com/v1/audio-analysis/5fwkGDa7UkgBHyCGVK3pun,616517,4
Entropy,Nigel Stanford,0.557,0.811,1,-8.77,0,0.0337,0.0738,0.736,0.0854,0.322,159.995,audio_features,76dXxheWQz3cFs6ar9M7no,spotify:track:76dXxheWQz3cFs6ar9M7no,https://api.spotify.com/v1/tracks/76dXxheWQz3cFs6ar9M7no,https://api.spotify.com/v1/audio-analysis/76dXxheWQz3cFs6ar9M7no,542205,4
Automatica,Nigel Stanford,0.523,0.638,1,-9.04,1,0.0326,0.00396,0.833,0.157,0.16,93.729,audio_features,3wwiBsma2wPAJ769kN7k3r,spotify:track:3wwiBsma2wPAJ769kN7k3r,https://api.spotify.com/v1/tracks/3wwiBsma2wPAJ769kN7k3r,https://api.spotify.com/v1/audio-analysis/3wwiBsma2wPAJ769kN7k3r,237000,4
Crystal Skies,Nigel Stanford,0.233,0.24,1,-14.795,0,0.0301,0.588,0.819,0.0858,0.0337,158.053,audio_features,7D4HOImP2Q78fBUZvgUUUu,spotify:track:7D4HOImP2Q78fBUZvgUUUu,https://api.spotify.com/v1/tracks/7D4HOImP2Q78fBUZvgUUUu,https://api.spotify.com/v1/audio-analysis/7D4HOImP2Q78fBUZvgUUUu,469036,4
火炎,QUEEN BEE,0.521,0.933,11,-4.874,0,0.179,0.034,2.07E-05,0.33,0.607,169.842,audio_features,3xVCQGla5LLhrwqNS2FcHo,spotify:track:3xVCQGla5LLhrwqNS2FcHo,https://api.spotify.com/v1/tracks/3xVCQGla5LLhrwqNS2FcHo,https://api.spotify.com/v1/audio-analysis/3xVCQGla5LLhrwqNS2FcHo,215973,4
unravel,TK from Ling tosite sigure,0.507,0.889,7,-2.755,0,0.086,0.0495,0,0.0983,0.333,135.021,audio_features,0GLyqTysS0DFoeKjURtB8s,spotify:track:0GLyqTysS0DFoeKjURtB8s,https://api.spotify.com/v1/tracks/0GLyqTysS0DFoeKjURtB8s,https://api.spotify.com/v1/audio-analysis/0GLyqTysS0DFoeKjURtB8s,238360,4
Refrain Boy,ALL OFF,0.473,0.869,1,-6.902,1,0.0384,1.20E-05,6.10E-05,0.107,0.862,95.048,audio_features,1CQixWcnuNxtfQJcnNlYr5,spotify:track:1CQixWcnuNxtfQJcnNlYr5,https://api.spotify.com/v1/tracks/1CQixWcnuNxtfQJcnNlYr5,https://api.spotify.com/v1/audio-analysis/1CQixWcnuNxtfQJcnNlYr5,211000,4
asphyxia,Cö shu Nie,0.253,0.932,5,-3.346,1,0.201,0.0348,0,0.319,0.334,112.409,audio_features,49u6NxoLP5S6kfTYLmUfkQ,spotify:track:49u6NxoLP5S6kfTYLmUfkQ,https://api.spotify.com/v1/tracks/49u6NxoLP5S6kfTYLmUfkQ,https://api.spotify.com/v1/audio-analysis/49u6NxoLP5S6kfTYLmUfkQ,174780,4
Let Me Hear,"Fear, and Loathing in Las Vegas",0.175,0.995,6,1.023,0,0.211,0.000145,2.50E-06,0.214,0.303,184.066,audio_features,5sqkarfxe7UejHTlCtHCLS,spotify:track:5sqkarfxe7UejHTlCtHCLS,https://api.spotify.com/v1/tracks/5sqkarfxe7UejHTlCtHCLS,https://api.spotify.com/v1/audio-analysis/5sqkarfxe7UejHTlCtHCLS,225547,4
katharsis,TK from Ling tosite sigure,0.557,0.826,8,-3.185,1,0.145,0.0388,0,0.177,0.389,144.275,audio_features,0PnrdoLqdpScsUTYd06Zb8,spotify:track:0PnrdoLqdpScsUTYd06Zb8,https://api.spotify.com/v1/tracks/0PnrdoLqdpScsUTYd06Zb8,https://api.spotify.com/v1/audio-analysis/0PnrdoLqdpScsUTYd06Zb8,262227,4
Sign,FLOW,0.368,0.906,11,-2.892,0,0.101,0.0019,0,0.344,0.692,177.956,audio_features,1hi0P1Y2he1p09xnUccuAN,spotify:track:1hi0P1Y2he1p09xnUccuAN,https://api.spotify.com/v1/tracks/1hi0P1Y2he1p09xnUccuAN,https://api.spotify.com/v1/audio-analysis/1hi0P1Y2he1p09xnUccuAN,236427,4
COLORS,FLOW,0.458,0.877,1,-4.229,1,0.0503,0.0353,0,0.106,0.386,136.034,audio_features,0ggHt5jwwtMsWME2PDB6a0,spotify:track:0ggHt5jwwtMsWME2PDB6a0,https://api.spotify.com/v1/tracks/0ggHt5jwwtMsWME2PDB6a0,https://api.spotify.com/v1/audio-analysis/0ggHt5jwwtMsWME2PDB6a0,218493,4
ブルーバード,Ikimonogakari,0.536,0.966,6,-2.929,0,0.0558,0.121,0,0.0477,0.849,152.076,audio_features,2XpV9sHBexcNrz0Gyf3l18,spotify:track:2XpV9sHBexcNrz0Gyf3l18,https://api.spotify.com/v1/tracks/2XpV9sHBexcNrz0Gyf3l18,https://api.spotify.com/v1/audio-analysis/2XpV9sHBexcNrz0Gyf3l18,215707,4
HALF,QUEEN BEE,0.633,0.912,6,-3.845,1,0.0427,0.00589,1.66E-06,0.145,0.825,105.982,audio_features,2U8jF9oSHrBm0r3TSnQs3r,spotify:track:2U8jF9oSHrBm0r3TSnQs3r,https://api.spotify.com/v1/tracks/2U8jF9oSHrBm0r3TSnQs3r,https://api.spotify.com/v1/audio-analysis/2U8jF9oSHrBm0r3TSnQs3r,238187,4
Re:Re: (2016 Version),ASIAN KUNG-FU GENERATION,0.449,0.904,6,-5.264,0,0.0395,2.30E-05,0.212,0.14,0.738,155.047,audio_features,4eSSRTR5guMgoLaB4YmFwi,spotify:track:4eSSRTR5guMgoLaB4YmFwi,https://api.spotify.com/v1/tracks/4eSSRTR5guMgoLaB4YmFwi,https://api.spotify.com/v1/audio-analysis/4eSSRTR5guMgoLaB4YmFwi,326960,4
LET IT OUT (第15〜26話ED),Mami,0.432,0.817,5,-4.355,1,0.0336,0.0114,0,0.0939,0.558,175.99,audio_features,1ETEv75TgwKekNmBtFno41,spotify:track:1ETEv75TgwKekNmBtFno41,https://api.spotify.com/v1/tracks/1ETEv75TgwKekNmBtFno41,https://api.spotify.com/v1/audio-analysis/1ETEv75TgwKekNmBtFno41,257727,4
Period (第39〜50話OP),Kyo Kimura,0.501,0.782,1,-4.067,0,0.0298,0.000978,0.00112,0.0835,0.431,127.092,audio_features,1CuefebBgws7i3xpkVPFbw,spotify:track:1CuefebBgws7i3xpkVPFbw,https://api.spotify.com/v1/tracks/1CuefebBgws7i3xpkVPFbw,https://api.spotify.com/v1/audio-analysis/1CuefebBgws7i3xpkVPFbw,218268,4
遥か彼方,ASIAN KUNG-FU GENERATION,0.316,0.951,1,-3.757,0,0.112,2.46E-05,0.189,0.17,0.255,174.895,audio_features,052C0m9kD30nZqcPWPPRqm,spotify:track:052C0m9kD30nZqcPWPPRqm,https://api.spotify.com/v1/tracks/052C0m9kD30nZqcPWPPRqm,https://api.spotify.com/v1/audio-analysis/052C0m9kD30nZqcPWPPRqm,243347,4
Hero's Come Back!!（第1話〜第30話）,Junichi Sakamoto,0.686,0.906,2,-3.216,1,0.0369,0.0661,0,0.0978,0.633,104.046,audio_features,0ekyKwGvJYXo03wAitRlwv,spotify:track:0ekyKwGvJYXo03wAitRlwv,https://api.spotify.com/v1/tracks/0ekyKwGvJYXo03wAitRlwv,https://api.spotify.com/v1/audio-analysis/0ekyKwGvJYXo03wAitRlwv,272282,4
CLOSER（第78話〜第102話）,kyo-1,0.451,0.927,11,-4.184,1,0.061,0.00571,0.0141,0.171,0.724,165.976,audio_features,7wVMrQzlFsLGiobt5xxv13,spotify:track:7wVMrQzlFsLGiobt5xxv13,https://api.spotify.com/v1/tracks/7wVMrQzlFsLGiobt5xxv13,https://api.spotify.com/v1/audio-analysis/7wVMrQzlFsLGiobt5xxv13,207108,4
ホタルノヒカリ,Ikimonogakari,0.566,0.919,2,-1.901,0,0.0639,0.0666,0,0.34,0.55,146.99,audio_features,7HAkrW8JUYoVR9dXwb6Uku,spotify:track:7HAkrW8JUYoVR9dXwb6Uku,https://api.spotify.com/v1/tracks/7HAkrW8JUYoVR9dXwb6Uku,https://api.spotify.com/v1/audio-analysis/7HAkrW8JUYoVR9dXwb6Uku,242293,4
透明だった世界,Motohiro Hata,0.373,0.914,0,-4.185,1,0.0565,0.076,0,0.669,0.56,168.21,audio_features,3ILmwMefYZoQh5Cf5jeuUQ,spotify:track:3ILmwMefYZoQh5Cf5jeuUQ,https://api.spotify.com/v1/tracks/3ILmwMefYZoQh5Cf5jeuUQ,https://api.spotify.com/v1/audio-analysis/3ILmwMefYZoQh5Cf5jeuUQ,232360,4
Diver（第180話 -第 205話）,Muray,0.472,0.95,11,-3.311,0,0.0853,0.000344,0,0.256,0.526,148.978,audio_features,1XAgrMT9tLQ6pzqmym45VU,spotify:track:1XAgrMT9tLQ6pzqmym45VU,https://api.spotify.com/v1/tracks/1XAgrMT9tLQ6pzqmym45VU,https://api.spotify.com/v1/audio-analysis/1XAgrMT9tLQ6pzqmym45VU,250470,4
月の大きさ,Nogizaka46,0.555,0.941,0,-3.294,1,0.0557,0.484,0,0.266,0.804,92.494,audio_features,0aR5Nfq1tDRpy6XCrlitVe,spotify:track:0aR5Nfq1tDRpy6XCrlitVe,https://api.spotify.com/v1/tracks/0aR5Nfq1tDRpy6XCrlitVe,https://api.spotify.com/v1/audio-analysis/0aR5Nfq1tDRpy6XCrlitVe,236293,4
シルエット,KANA-BOON,0.436,0.934,2,-2.685,1,0.0507,1.05E-05,0.136,0.321,0.383,91.488,audio_features,21z1GxeHjfD3qkaF5CgCTO,spotify:track:21z1GxeHjfD3qkaF5CgCTO,https://api.spotify.com/v1/tracks/21z1GxeHjfD3qkaF5CgCTO,https://api.spotify.com/v1/audio-analysis/21z1GxeHjfD3qkaF5CgCTO,240133,4
ダイバー,KANA-BOON,0.459,0.855,2,-3.408,1,0.0428,0.000107,0.00116,0.378,0.547,139.921,audio_features,0wDXtaAKfzdDYUqL3iQ2Jw,spotify:track:0wDXtaAKfzdDYUqL3iQ2Jw,https://api.spotify.com/v1/tracks/0wDXtaAKfzdDYUqL3iQ2Jw,https://api.spotify.com/v1/audio-analysis/0wDXtaAKfzdDYUqL3iQ2Jw,272280,4
Goya No Machiawase,Hello Sleepwalkers,0.406,0.959,0,-3.014,1,0.0952,0.000891,0,0.327,0.571,94.277,audio_features,5s0AxcVJJD2YYPstMb61ro,spotify:track:5s0AxcVJJD2YYPstMb61ro,https://api.spotify.com/v1/tracks/5s0AxcVJJD2YYPstMb61ro,https://api.spotify.com/v1/audio-analysis/5s0AxcVJJD2YYPstMb61ro,170640,4
Nandemonaiya - movie ver.,RADWIMPS,0.496,0.462,6,-6.189,1,0.0307,0.245,0,0.282,0.514,167.936,audio_features,7dEfa89dZfo6CQPdsgGCF6,spotify:track:7dEfa89dZfo6CQPdsgGCF6,https://api.spotify.com/v1/tracks/7dEfa89dZfo6CQPdsgGCF6,https://api.spotify.com/v1/audio-analysis/7dEfa89dZfo6CQPdsgGCF6,344053,4
Zenzenzense - movie ver.,RADWIMPS,0.321,0.906,11,-3.967,1,0.141,0.000439,0,0.0862,0.641,189.776,audio_features,2DLrgv7HhJanCuD8L9uJLR,spotify:track:2DLrgv7HhJanCuD8L9uJLR,https://api.spotify.com/v1/tracks/2DLrgv7HhJanCuD8L9uJLR,https://api.spotify.com/v1/audio-analysis/2DLrgv7HhJanCuD8L9uJLR,285880,4
"Lit (From ""A Silent Voice"")",Torby Brand,0.297,0.142,1,-18.229,0,0.0904,0.975,0.876,0.16,0.0427,65.409,audio_features,51EMvg1V3nX11ZBoUSJAyu,spotify:track:51EMvg1V3nX11ZBoUSJAyu,https://api.spotify.com/v1/tracks/51EMvg1V3nX11ZBoUSJAyu,https://api.spotify.com/v1/audio-analysis/51EMvg1V3nX11ZBoUSJAyu,133449,4
lit,Kensuke Ushio,0.715,0.0319,4,-23.01,1,0.131,0.995,0.967,0.123,0.764,140.076,audio_features,0ylf1wQGwutMzirog83Gui,spotify:track:0ylf1wQGwutMzirog83Gui,https://api.spotify.com/v1/tracks/0ylf1wQGwutMzirog83Gui,https://api.spotify.com/v1/audio-analysis/0ylf1wQGwutMzirog83Gui,50533,3
Sparkle - Movie Version,RADWIMPS,0.374,0.432,11,-8.395,1,0.0334,0.691,0.00649,0.109,0.295,124.012,audio_features,0b4a1iklB8w8gsE38nzyEx,spotify:track:0b4a1iklB8w8gsE38nzyEx,https://api.spotify.com/v1/tracks/0b4a1iklB8w8gsE38nzyEx,https://api.spotify.com/v1/audio-analysis/0b4a1iklB8w8gsE38nzyEx,534120,4
La Câlin,Serhat Durmus,0.598,0.437,2,-10.97,1,0.0422,0.0883,0.839,0.1,0.0697,147.844,audio_features,4wm54RgVLbAtk5v4A9I9x5,spotify:track:4wm54RgVLbAtk5v4A9I9x5,https://api.spotify.com/v1/tracks/4wm54RgVLbAtk5v4A9I9x5,https://api.spotify.com/v1/audio-analysis/4wm54RgVLbAtk5v4A9I9x5,172009,4
Monkey,Robert Plant,0.529,0.741,3,-8.245,1,0.0258,0.00216,0.516,0.127,0.362,104.411,audio_features,6x3Q5GH2r4g4kusB1Ttdz7,spotify:track:6x3Q5GH2r4g4kusB1Ttdz7,https://api.spotify.com/v1/tracks/6x3Q5GH2r4g4kusB1Ttdz7,https://api.spotify.com/v1/audio-analysis/6x3Q5GH2r4g4kusB1Ttdz7,297773,4
Who Are You??,Void,0.226,0.91,0,-9.146,0,0.177,0.000478,0.695,0.203,0.186,92.901,audio_features,6oVoFa1a6YqQrCAoAUfSMA,spotify:track:6oVoFa1a6YqQrCAoAUfSMA,https://api.spotify.com/v1/tracks/6oVoFa1a6YqQrCAoAUfSMA,https://api.spotify.com/v1/audio-analysis/6oVoFa1a6YqQrCAoAUfSMA,141560,4
Rest,El Huervo,0.58,0.548,9,-12.527,1,0.0494,0.271,0.489,0.104,0.0905,167.518,audio_features,14pON73BJCCrUCziLfwjpj,spotify:track:14pON73BJCCrUCziLfwjpj,https://api.spotify.com/v1/tracks/14pON73BJCCrUCziLfwjpj,https://api.spotify.com/v1/audio-analysis/14pON73BJCCrUCziLfwjpj,361209,4
Locket,Crumb,0.393,0.481,1,-10.462,1,0.0273,0.758,0.73,0.0869,0.0763,98.462,audio_features,0bxcUgWlOURkU6lZt4zog0,spotify:track:0bxcUgWlOURkU6lZt4zog0,https://api.spotify.com/v1/tracks/0bxcUgWlOURkU6lZt4zog0,https://api.spotify.com/v1/audio-analysis/0bxcUgWlOURkU6lZt4zog0,318379,4
Dreamscape,009 Sound System,0.549,0.719,3,-7.266,0,0.0561,0.00481,0.000382,0.195,0.586,123.028,audio_features,5fp6m6Zo4LetiWaMMrPjy5,spotify:track:5fp6m6Zo4LetiWaMMrPjy5,https://api.spotify.com/v1/tracks/5fp6m6Zo4LetiWaMMrPjy5,https://api.spotify.com/v1/audio-analysis/5fp6m6Zo4LetiWaMMrPjy5,277489,4
Phoenix,Decoded Feedback,0.548,0.806,8,-7.792,1,0.0293,0.000144,0.774,0.078,0.342,118.004,audio_features,1EO9dheLVOegTVr5seOEMP,spotify:track:1EO9dheLVOegTVr5seOEMP,https://api.spotify.com/v1/tracks/1EO9dheLVOegTVr5seOEMP,https://api.spotify.com/v1/audio-analysis/1EO9dheLVOegTVr5seOEMP,316333,4
LFO,LFO,0.738,0.747,1,-16.897,1,0.069,0.0397,0.919,0.351,0.644,124.678,audio_features,0BELfOcufjLMZkfPu2p7K5,spotify:track:0BELfOcufjLMZkfPu2p7K5,https://api.spotify.com/v1/tracks/0BELfOcufjLMZkfPu2p7K5,https://api.spotify.com/v1/audio-analysis/0BELfOcufjLMZkfPu2p7K5,319267,4
Tar Lungs,Brennan Savage,0.496,0.542,6,-11.244,1,0.0629,0.0197,7.70E-06,0.0992,0.0936,78.062,audio_features,1jXnBW1Ew8KNb8UR94cak6,spotify:track:1jXnBW1Ew8KNb8UR94cak6,https://api.spotify.com/v1/tracks/1jXnBW1Ew8KNb8UR94cak6,https://api.spotify.com/v1/audio-analysis/1jXnBW1Ew8KNb8UR94cak6,153846,4
Afterlife,Brennan Savage,0.628,0.53,10,-9.663,0,0.0855,0.0608,0,0.0642,0.203,95.006,audio_features,4rLltALU0JVawcOAA88bnQ,spotify:track:4rLltALU0JVawcOAA88bnQ,https://api.spotify.com/v1/tracks/4rLltALU0JVawcOAA88bnQ,https://api.spotify.com/v1/audio-analysis/4rLltALU0JVawcOAA88bnQ,162000,4
Digeridoo,Aphex Twin,0.523,0.973,10,-8.9,0,0.0513,0.739,0.857,0.111,0.577,146.083,audio_features,7bjcxlsSW1WzCnJyMgbq6V,spotify:track:7bjcxlsSW1WzCnJyMgbq6V,https://api.spotify.com/v1/tracks/7bjcxlsSW1WzCnJyMgbq6V,https://api.spotify.com/v1/audio-analysis/7bjcxlsSW1WzCnJyMgbq6V,431467,4
